timestamp,system_active,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,curr_alpha,curr_beta,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,output_alpha,output_beta,servo1_pos,servo2_pos,inference_time_us
959048,1,0.074,0.036,-1.011,22.015,0.947,-0.305,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.044,1.000,-1.000,120.000,109.000,4305
959068,1,0.076,0.040,-1.005,21.863,0.977,-0.435,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.044,1.000,-1.000,120.000,109.000,4305
959088,1,0.071,0.039,-1.012,21.939,0.847,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4307
959108,1,0.075,0.045,-1.012,22.038,1.023,-0.481,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4304
959128,1,0.074,0.041,-1.006,21.954,1.221,-0.290,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4304
959148,1,0.073,0.040,-1.015,22.053,0.924,-0.260,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4314
959168,1,0.071,0.038,-1.014,22.023,0.870,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4308
959188,1,0.072,0.042,-1.014,22.061,1.015,-0.374,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4303
959208,1,0.067,0.043,-1.019,22.008,1.023,-0.282,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4306
959228,1,0.075,0.040,-1.008,21.885,1.023,-0.153,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4310
959248,1,0.072,0.039,-1.015,21.885,0.947,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4309
959268,1,0.070,0.041,-1.011,22.053,1.031,-0.450,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4318
959289,1,0.072,0.040,-1.010,22.107,0.962,-0.130,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4308
959309,1,0.067,0.037,-1.015,21.977,1.053,-0.374,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4309
959329,1,0.073,0.044,-1.014,22.053,1.137,-0.252,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4305
959349,1,0.073,0.041,-1.020,21.985,0.840,-0.183,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4304
959369,1,0.072,0.042,-1.002,21.924,1.053,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.127,-0.045,1.000,-1.000,120.000,109.000,4305
959389,1,0.075,0.033,-1.011,21.901,0.992,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4305
959409,1,0.069,0.040,-1.006,21.962,1.038,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4304
959429,1,0.073,0.035,-1.013,21.992,1.099,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4308
959449,1,0.070,0.040,-1.011,22.008,0.855,-0.168,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4306
959469,1,0.076,0.040,-1.011,21.954,1.107,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4310
959489,1,0.077,0.036,-1.006,22.031,0.802,-0.221,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4309
959509,1,0.069,0.038,-1.010,21.847,1.084,-0.489,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4309
959529,1,0.072,0.040,-1.020,22.076,0.817,-0.427,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4308
959550,1,0.073,0.038,-1.012,21.931,0.870,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4305
959570,1,0.073,0.038,-1.006,21.893,1.038,-0.267,1.000,-1.000,0.001,-0.003,-0.001,0.084,-0.128,-0.045,1.000,-1.000,120.000,109.000,4323
959590,1,0.074,0.030,-1.022,22.145,0.931,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4305
959610,1,0.073,0.035,-1.008,21.901,1.076,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4308
959630,1,0.076,0.039,-1.000,21.954,1.275,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4305
959650,1,0.073,0.047,-1.005,21.908,0.924,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4304
959670,1,0.068,0.039,-1.017,22.076,1.214,-0.237,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4345
959690,1,0.075,0.036,-1.020,22.046,0.901,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4308
959710,1,0.070,0.036,-1.017,21.931,1.084,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4309
959730,1,0.073,0.037,-1.011,21.985,0.763,-0.214,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4308
959750,1,0.072,0.037,-1.020,21.985,1.076,-0.206,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4307
959771,1,0.077,0.041,-1.014,21.855,1.061,-0.252,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.128,-0.045,1.000,-1.000,120.000,109.000,4431
959791,1,0.074,0.037,-1.021,21.962,0.908,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4305
959811,1,0.078,0.042,-1.018,22.069,1.008,-0.359,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4304
959831,1,0.076,0.034,-1.005,22.023,0.992,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4304
959851,1,0.073,0.040,-1.009,21.870,0.893,-0.252,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4306
959871,1,0.072,0.041,-1.012,22.008,0.885,-0.382,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4397
959891,1,0.075,0.040,-1.017,22.046,0.771,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4305
959911,1,0.076,0.043,-1.016,21.893,0.969,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4303
959931,1,0.072,0.039,-1.014,21.893,1.137,-0.557,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4542
959951,1,0.076,0.036,-1.006,21.962,0.931,-0.504,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4309
959971,1,0.077,0.037,-1.014,21.931,0.756,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4309
959991,1,0.077,0.038,-1.009,21.962,1.000,-0.282,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4311
960012,1,0.074,0.045,-1.016,21.939,0.908,-0.359,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4304
960032,1,0.071,0.043,-1.006,22.008,1.008,-0.397,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4488
960052,1,0.074,0.041,-1.013,22.176,1.053,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.045,1.000,-1.000,120.000,109.000,4305
960072,1,0.069,0.041,-1.019,22.038,1.061,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.129,-0.046,1.000,-1.000,120.000,109.000,4307
960092,1,0.070,0.038,-1.012,22.122,1.031,-0.191,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.129,-0.046,1.000,-1.000,120.000,109.000,4304
960112,1,0.076,0.039,-1.016,22.153,1.015,-0.298,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.129,-0.046,1.000,-1.000,120.000,109.000,4304
960132,1,0.073,0.034,-1.011,22.046,0.962,-0.397,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.046,1.000,-1.000,120.000,109.000,4305
960152,1,0.068,0.033,-1.013,22.008,0.992,-0.290,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.046,1.000,-1.000,120.000,109.000,4307
960172,1,0.074,0.033,-1.002,21.870,1.015,-0.328,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.129,-0.046,1.000,-1.000,120.000,109.000,4303
960192,1,0.072,0.040,-1.016,21.908,1.046,-0.397,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4305
960212,1,0.081,0.044,-1.019,21.847,1.038,-0.206,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4304
960232,1,0.068,0.035,-1.017,21.962,0.916,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4306
960252,1,0.072,0.042,-1.013,21.885,0.916,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4305
960272,1,0.070,0.042,-1.018,21.969,0.931,-0.344,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4317
960292,1,0.074,0.049,-1.011,22.084,1.076,-0.359,1.000,-1.000,0.001,-0.003,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4311
960312,1,0.073,0.041,-1.011,22.046,0.901,-0.504,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4311
960332,1,0.068,0.039,-1.005,22.038,0.771,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4308
960353,1,0.071,0.035,-1.015,21.985,0.924,-0.389,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4305
960373,1,0.076,0.040,-1.020,21.977,1.038,-0.298,1.000,-1.000,0.001,-0.002,-0.001,0.085,-0.130,-0.046,1.000,-1.000,120.000,109.000,4307
960393,1,0.073,0.036,-1.009,22.023,1.038,-0.344,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4324
960413,1,0.074,0.034,-1.017,21.947,1.008,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4690
960433,1,0.074,0.038,-1.014,21.824,1.038,-0.389,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4303
960453,1,0.076,0.044,-1.007,21.863,0.969,-0.252,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4308
960473,1,0.079,0.043,-1.004,21.870,1.008,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4304
960493,1,0.071,0.044,-1.010,21.901,0.939,-0.328,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4306
960513,1,0.068,0.043,-1.010,22.221,1.023,-0.435,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4305
960533,1,0.060,0.044,-1.023,22.237,0.924,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4417
960553,1,0.069,0.038,-1.016,21.977,0.847,-0.443,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4309
960573,1,0.070,0.037,-1.012,22.076,1.061,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.130,-0.046,1.000,-1.000,120.000,109.000,4309
960594,1,0.075,0.029,-1.006,21.901,0.931,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4533
960614,1,0.078,0.030,-1.002,21.947,0.870,-0.206,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4307
960634,1,0.077,0.039,-1.015,21.908,0.901,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4305
960654,1,0.075,0.041,-1.022,21.763,0.924,-0.305,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4304
960674,1,0.073,0.040,-1.010,21.863,0.924,-0.366,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4303
960694,1,0.073,0.045,-1.006,22.031,1.031,-0.405,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4348
960714,1,0.067,0.042,-1.013,22.076,0.924,-0.351,1.000,-1.000,0.001,-0.003,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4305
960734,1,0.075,0.045,-1.010,21.985,1.008,-0.229,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4304
960754,1,0.078,0.043,-1.006,22.046,1.191,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4307
960774,1,0.067,0.043,-1.007,22.023,0.924,-0.504,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4306
960794,1,0.073,0.032,-1.017,22.023,1.130,-0.504,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4429
960814,1,0.075,0.041,-1.013,22.008,0.947,-0.427,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4308
960834,1,0.077,0.041,-1.019,21.908,0.916,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4311
960855,1,0.077,0.038,-1.018,21.809,0.817,-0.229,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4305
960875,1,0.065,0.039,-1.009,21.885,1.023,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4304
960895,1,0.072,0.043,-1.024,21.824,1.084,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4380
960915,1,0.070,0.046,-1.006,22.031,0.924,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4307
960935,1,0.075,0.046,-1.015,22.176,0.840,-0.282,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4304
960955,1,0.072,0.041,-1.019,22.153,1.084,-0.382,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4304
960975,1,0.078,0.044,-1.016,22.115,1.023,-0.252,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.131,-0.046,1.000,-1.000,120.000,109.000,4305
960995,1,0.077,0.040,-1.010,22.122,0.855,-0.282,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.046,1.000,-1.000,120.000,109.000,4307
961015,1,0.075,0.038,-1.007,22.092,0.870,-0.435,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.046,1.000,-1.000,120.000,109.000,4304
961035,1,0.072,0.038,-1.011,22.008,0.847,-0.275,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.046,1.000,-1.000,120.000,109.000,4305
961055,1,0.073,0.035,-1.002,21.885,0.969,-0.221,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4306
961075,1,0.076,0.033,-1.009,21.740,1.046,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4404
961095,1,0.074,0.047,-1.019,21.985,0.824,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4308
961115,1,0.070,0.043,-1.016,22.038,0.977,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4306
961135,1,0.073,0.040,-1.006,21.908,1.046,-0.351,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4310
961155,1,0.069,0.046,-1.012,22.023,0.916,-0.298,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4307
961176,1,0.078,0.042,-1.008,22.191,0.977,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4306
961196,1,0.076,0.037,-1.008,22.137,0.924,-0.420,1.000,-1.000,0.001,-0.002,-0.001,0.086,-0.132,-0.047,1.000,-1.000,120.000,109.000,4305
961216,1,0.066,0.040,-1.020,22.046,0.916,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4307
961236,1,0.075,0.038,-1.011,22.244,1.038,-0.252,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4304
961256,1,0.079,0.037,-1.011,22.031,1.069,-0.275,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4305
961276,1,0.080,0.034,-1.013,21.748,1.099,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4561
961296,1,0.070,0.040,-1.009,21.824,0.954,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4309
961316,1,0.073,0.046,-1.008,21.947,0.947,-0.427,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4309
961336,1,0.077,0.046,-1.009,21.832,0.992,-0.267,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4308
961356,1,0.073,0.049,-1.008,21.977,0.916,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4308
961377,1,0.076,0.042,-1.013,22.069,0.817,-0.397,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.132,-0.047,1.000,-1.000,120.000,109.000,4307
961397,1,0.071,0.044,-1.012,22.298,1.023,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4336
961417,1,0.067,0.036,-1.006,22.176,1.000,-0.458,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4305
961437,1,0.079,0.033,-1.002,22.145,1.053,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4307
961457,1,0.074,0.034,-1.011,22.046,0.962,-0.450,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4304
961477,1,0.076,0.035,-1.013,21.878,1.153,-0.313,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4304
961497,1,0.076,0.036,-1.003,21.679,0.840,-0.466,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4304
961517,1,0.074,0.042,-1.011,21.870,1.023,-0.389,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4315
961537,1,0.074,0.042,-1.017,21.947,0.939,-0.290,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4304
961557,1,0.069,0.044,-1.008,21.786,0.901,-0.252,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4307
961577,1,0.072,0.037,-1.018,21.939,0.809,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4308
961597,1,0.071,0.039,-1.016,22.137,1.008,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4311
961617,1,0.073,0.043,-1.006,22.305,0.840,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4315
961638,1,0.076,0.038,-1.019,22.107,1.046,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4305
961658,1,0.074,0.044,-1.006,22.160,1.000,-0.427,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4303
961678,1,0.072,0.031,-1.005,22.053,1.008,-0.321,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4308
961698,1,0.070,0.035,-1.016,21.740,0.916,-0.366,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4305
961718,1,0.072,0.040,-1.015,21.916,0.893,-0.221,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4360
961738,1,0.073,0.039,-1.021,21.901,0.908,-0.305,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4305
961758,1,0.074,0.045,-1.018,21.916,0.870,-0.313,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4308
961778,1,0.069,0.045,-1.014,21.901,0.870,-0.389,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.133,-0.047,1.000,-1.000,120.000,109.000,4305
961798,1,0.071,0.042,-1.016,22.046,0.939,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4308
961818,1,0.067,0.046,-1.011,22.053,1.115,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4443
961838,1,0.075,0.047,-1.001,22.153,1.008,-0.359,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4308
961858,1,0.068,0.039,-1.004,22.107,0.969,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4309
961879,1,0.069,0.032,-1.008,22.176,0.916,-0.298,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4305
961899,1,0.078,0.038,-1.010,22.092,1.015,-0.427,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4339
961920,1,0.072,0.036,-1.011,21.924,1.069,-0.374,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,5221
961939,1,0.072,0.031,-1.018,21.817,0.840,-0.405,1.000,-1.000,0.001,-0.002,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4304
961959,1,0.068,0.040,-1.010,21.985,1.038,-0.260,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4460
961979,1,0.066,0.043,-1.015,21.725,1.153,-0.336,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4307
961999,1,0.073,0.037,-1.008,21.725,0.969,-0.298,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4303
962019,1,0.069,0.049,-1.016,21.977,1.008,-0.359,1.000,-1.000,0.001,-0.003,-0.001,0.087,-0.134,-0.047,1.000,-1.000,120.000,109.000,4323
962039,1,0.070,0.043,-1.011,22.015,0.885,-0.412,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.047,1.000,-1.000,120.000,109.000,4306
962059,1,0.070,0.039,-1.010,22.061,0.954,-0.275,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.047,1.000,-1.000,120.000,109.000,4311
962080,1,0.073,0.036,-1.011,21.992,1.008,-0.260,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.048,1.000,-1.000,120.000,109.000,4303
962100,1,0.074,0.043,-1.014,22.252,1.008,-0.290,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.048,1.000,-1.000,120.000,109.000,4303
962120,1,0.078,0.038,-1.015,22.000,1.069,-0.397,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.048,1.000,-1.000,120.000,109.000,4305
962140,1,0.079,0.041,-1.012,22.115,0.809,-0.298,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.048,1.000,-1.000,120.000,109.000,4306
962160,1,0.073,0.040,-1.012,22.023,0.992,-0.275,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.048,1.000,-1.000,120.000,109.000,4303
962180,1,0.071,0.047,-1.011,21.962,0.740,-0.336,1.000,-1.000,0.001,-0.002,-0.001,0.088,-0.134,-0.048,1.000,-1.000,120.000,109.000,4306
